,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_IS_NO,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3051,0,0,1,1,71,1,1,1,1,1,1,1,1,0,89.9,6342.7,0,True,False,False,False,False,True,True,False,False,False
4774,0,0,1,0,53,1,1,0,0,0,1,0,1,1,91.15,4862.5,0,False,True,False,False,True,False,False,False,True,False
3702,0,1,0,0,20,1,1,1,0,0,0,0,0,1,79.15,1520.9,1,False,True,False,True,False,False,False,False,True,False
6811,1,0,1,0,1,0,0,0,0,1,0,1,1,1,50.35,50.35,1,True,False,False,True,False,False,False,False,True,False
4052,0,1,0,0,30,0,0,0,0,1,0,1,0,1,40.3,1172.95,1,True,False,False,True,False,False,False,False,True,False
3028,1,0,0,0,5,0,0,1,1,1,1,0,0,1,43.25,219.0,1,True,False,False,True,False,False,False,False,False,True
476,1,1,1,1,35,1,0,0,1,0,1,1,1,1,76.05,2747.2,0,True,False,False,True,False,False,False,False,True,False
4500,1,0,1,1,61,1,0,0,1,1,1,1,1,0,103.9,6449.15,0,False,True,False,False,True,False,False,True,False,False
71,0,0,1,1,52,1,0,0,0,0,0,0,0,1,20.4,1090.65,0,False,False,True,False,True,False,False,False,True,False
5258,1,0,0,0,69,1,1,0,1,0,1,1,1,1,104.7,7220.35,1,False,True,False,False,True,False,True,False,False,False
1917,0,1,1,0,72,1,1,1,1,1,1,1,1,0,89.1,6352.4,0,True,False,False,False,False,True,False,True,False,False
5972,0,1,0,0,15,1,1,0,0,0,1,0,0,0,55.0,757.1,1,True,False,False,True,False,False,False,True,False,False
2177,1,1,1,0,72,1,1,1,1,1,0,0,1,1,102.65,7550.3,0,False,True,False,False,False,True,False,True,False,False
4185,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.7,20.7,0,False,False,True,True,False,False,False,False,True,False
3255,0,1,1,1,66,1,1,1,1,0,1,1,1,1,110.6,7210.85,0,False,True,False,False,True,False,False,True,False,False
1028,1,0,1,1,26,1,1,0,0,0,0,1,0,1,83.75,2070.6,1,False,True,False,True,False,False,False,False,True,False
6545,0,0,0,0,9,1,0,1,1,0,0,1,1,1,74.65,703.55,1,True,False,False,True,False,False,False,False,True,False
5043,1,1,0,0,19,1,1,1,0,0,0,1,0,1,90.6,1660.0,1,False,True,False,True,False,False,False,False,True,False
3807,1,0,1,0,24,1,1,0,1,1,0,1,1,1,104.65,2542.45,1,False,True,False,True,False,False,False,False,True,False
2337,0,1,0,0,56,1,1,0,1,1,0,1,1,1,104.75,5510.65,1,False,True,False,False,True,False,True,False,False,False
3194,0,1,1,0,43,0,0,0,1,1,0,1,1,0,55.55,2342.2,1,True,False,False,True,False,False,False,True,False,False
6871,0,0,1,0,52,1,1,0,1,1,0,1,0,0,94.6,5025.8,0,False,True,False,True,False,False,True,False,False,False
6184,1,0,0,0,41,1,1,0,0,1,0,0,0,1,55.7,2237.55,0,True,False,False,True,False,False,True,False,False,False
1897,1,1,1,0,30,1,0,0,1,0,0,0,0,1,50.4,1527.5,1,True,False,False,True,False,False,True,False,False,False
3702,0,1,0,0,20,1,1,1,0,0,0,0,0,1,79.15,1520.9,1,False,True,False,True,False,False,False,False,True,False
3680,1,0,1,0,9,0,0,0,0,0,1,1,0,0,40.65,328.95,1,True,False,False,True,False,False,False,False,False,True
4052,0,1,0,0,30,0,0,0,0,1,0,1,0,1,40.3,1172.95,1,True,False,False,True,False,False,False,False,True,False
3999,0,1,0,0,2,1,0,0,0,0,0,0,0,1,69.6,131.65,1,False,True,False,True,False,False,False,False,True,False
3674,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.8,45.8,1,True,False,False,True,False,False,False,False,True,False
4337,0,1,0,0,71,1,1,0,1,0,0,1,1,1,99.65,6951.15,0,False,True,False,True,False,False,False,True,False,False
826,1,1,1,0,7,1,1,0,0,0,0,1,1,1,95.6,644.35,1,False,True,False,True,False,False,True,False,False,False
6257,0,1,0,0,1,1,0,0,1,0,0,0,0,1,73.0,73.0,1,False,True,False,True,False,False,False,False,True,False
5562,0,1,1,0,56,1,1,0,0,0,1,0,0,1,76.85,4275.75,0,False,True,False,True,False,False,True,False,False,False
26,1,0,1,1,47,1,1,0,1,0,0,1,1,1,99.35,4749.15,1,False,True,False,True,False,False,False,False,True,False
4413,0,1,0,0,17,1,0,0,1,1,0,1,0,1,89.15,1496.9,1,False,True,False,True,False,False,False,False,True,False
703,0,0,0,0,2,1,0,0,0,0,0,0,0,1,20.55,33.6,0,False,False,True,True,False,False,False,False,False,True
955,1,0,1,0,1,1,0,0,0,0,0,0,0,0,44.7,44.7,1,True,False,False,True,False,False,False,True,False,False
497,0,0,1,0,70,1,0,0,0,0,0,0,0,0,19.8,1397.65,0,False,False,True,False,False,True,True,False,False,False
1343,1,0,1,1,64,1,0,1,0,1,0,1,1,1,73.05,4688.65,0,True,False,False,False,True,False,False,True,False,False
2719,0,1,1,1,56,1,0,1,0,0,1,1,1,1,72.6,4084.35,0,True,False,False,False,False,True,False,True,False,False
6748,0,1,0,0,1,1,0,0,0,1,0,0,1,1,85.0,85.0,1,False,True,False,True,False,False,False,False,True,False
645,1,1,1,0,20,1,1,0,0,0,0,1,1,1,94.55,1899.65,1,False,True,False,True,False,False,False,False,True,False
3553,1,0,0,0,62,1,1,0,0,0,0,0,0,0,23.4,1429.65,0,False,False,True,False,False,True,True,False,False,False
2844,0,1,1,0,4,1,1,1,0,0,0,1,1,1,99.6,347.65,1,False,True,False,True,False,False,False,False,True,False
1284,1,0,1,1,59,1,0,0,0,0,0,0,0,0,19.85,1188.25,0,False,False,True,False,False,True,False,False,False,True
1051,0,0,1,1,16,0,0,0,0,0,0,0,1,1,35.5,552.7,0,True,False,False,True,False,False,False,True,False,False
3480,1,0,1,0,70,1,0,0,0,0,0,0,0,0,19.85,1433.8,0,False,False,True,False,False,True,False,True,False,False
301,0,1,0,0,4,1,1,0,0,0,0,1,1,1,95.45,396.1,1,False,True,False,True,False,False,False,False,True,False
6235,1,1,1,1,22,0,0,1,0,0,0,0,1,0,40.05,880.2,1,True,False,False,True,False,False,False,False,False,True
1070,0,0,0,0,2,1,0,0,0,0,0,0,0,0,69.75,144.55,1,False,True,False,True,False,False,True,False,False,False
4694,1,0,1,1,13,1,0,0,0,0,0,0,0,1,19.85,252.0,0,False,False,True,True,False,False,False,False,False,True
1253,0,0,0,0,7,1,0,0,0,0,0,0,1,1,79.3,523.15,1,False,True,False,True,False,False,False,False,True,False
5762,1,1,1,0,30,1,1,1,1,1,1,1,0,1,105.7,3181.8,0,False,True,False,True,False,False,True,False,False,False
2637,0,0,1,1,36,0,0,1,0,1,1,0,0,0,40.65,1547.35,0,True,False,False,False,False,True,False,True,False,False
6393,1,0,0,0,26,1,1,1,1,0,0,1,0,1,92.4,2349.8,0,False,True,False,True,False,False,False,True,False,False
3185,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1,True,False,False,True,False,False,False,False,False,True
5976,1,0,0,0,29,0,0,0,1,0,1,0,0,0,34.3,1004.75,0,True,False,False,True,False,False,False,False,True,False
3598,1,1,0,0,1,1,0,0,0,0,0,0,0,0,46.3,46.3,0,True,False,False,True,False,False,False,False,True,False
5607,0,1,0,0,40,0,0,1,1,0,0,1,1,1,55.8,2109.35,1,True,False,False,True,False,False,False,False,True,False
2662,1,0,0,0,2,0,0,0,0,1,0,1,1,1,49.25,90.35,1,True,False,False,True,False,False,False,False,True,False
1217,1,0,1,0,62,1,1,0,0,0,0,0,0,1,23.75,1446.8,0,False,False,True,False,True,False,False,True,False,False
2089,0,0,0,0,50,0,0,0,1,1,1,0,0,0,39.7,1932.75,0,True,False,False,False,False,True,False,True,False,False
5935,1,1,0,0,13,1,0,0,1,0,0,1,0,1,59.9,788.35,0,True,False,False,True,False,False,False,False,True,False
625,0,0,1,0,25,1,0,0,0,0,1,1,1,1,95.15,2395.7,0,False,True,False,True,False,False,False,False,True,False
1662,1,0,0,0,5,1,0,0,0,0,0,0,0,1,69.75,324.6,1,False,True,False,True,False,False,False,False,True,False
4024,0,0,0,0,7,0,0,0,0,0,0,0,0,0,25.05,189.95,0,True,False,False,True,False,False,True,False,False,False
80,0,0,0,1,1,1,0,0,0,0,0,1,0,1,79.35,79.35,1,False,True,False,True,False,False,False,False,True,False
1050,1,1,0,0,12,0,0,0,0,1,1,0,1,1,43.65,526.95,1,True,False,False,True,False,False,False,False,True,False
6489,1,0,0,0,1,1,0,0,0,0,0,0,0,1,18.85,18.85,1,False,False,True,True,False,False,False,False,False,True
6377,1,0,0,0,1,0,0,0,1,0,1,0,1,1,44.65,44.65,1,True,False,False,True,False,False,False,False,False,True
6244,1,1,1,0,54,1,1,0,0,1,0,1,1,1,99.05,5295.7,0,False,True,False,True,False,False,False,True,False,False
2940,1,1,0,0,53,0,0,0,1,1,0,1,1,1,54.45,2854.55,1,True,False,False,True,False,False,False,False,True,False
1468,1,0,0,0,62,1,1,1,1,0,0,0,1,1,92.3,5731.45,0,False,True,False,False,True,False,True,False,False,False
3185,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1,True,False,False,True,False,False,False,False,False,True
4126,1,0,1,1,6,1,0,0,0,0,0,0,0,0,19.55,122.9,0,False,False,True,True,False,False,False,False,False,True
5749,0,1,0,0,59,1,1,0,0,1,0,1,1,1,99.5,5890.0,0,False,True,False,False,True,False,False,False,True,False
4814,0,0,0,0,22,1,1,0,0,0,1,1,0,1,90.0,1993.8,1,False,True,False,True,False,False,False,False,True,False
5216,0,0,1,0,48,0,0,0,1,1,0,0,0,0,34.7,1604.5,1,True,False,False,False,True,False,False,False,False,True
4463,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.85,69.85,1,False,True,False,True,False,False,False,False,True,False
2065,0,0,0,0,34,1,1,0,0,0,0,1,0,0,85.35,2896.6,0,False,True,False,True,False,False,False,False,True,False
469,0,0,1,1,13,1,0,0,0,0,0,0,1,0,55.95,734.35,1,True,False,False,True,False,False,False,False,True,False
4020,1,1,1,0,72,0,0,1,1,1,1,1,1,1,64.95,4546.0,0,True,False,False,False,False,True,False,True,False,False
91,1,1,0,0,1,1,0,0,0,0,1,0,0,0,74.7,74.7,0,False,True,False,True,False,False,False,False,True,False
5591,1,0,0,0,4,1,0,0,0,0,0,1,1,1,88.45,370.65,1,False,True,False,True,False,False,False,False,True,False
5409,0,1,0,0,26,1,1,0,1,0,0,1,0,1,89.15,2277.65,1,False,True,False,True,False,False,False,False,True,False
2148,1,0,0,1,6,1,0,0,0,0,0,0,0,0,19.55,128.6,0,False,False,True,True,False,False,False,False,False,True
6924,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.35,69.35,1,False,True,False,True,False,False,False,False,True,False
1122,0,0,0,0,19,0,0,0,0,0,0,1,1,1,44.85,893.55,1,True,False,False,False,True,False,False,True,False,False
5949,0,0,0,0,68,0,0,0,1,0,1,0,1,0,44.95,3085.35,0,True,False,False,True,False,False,False,False,True,False
2532,0,1,0,0,41,1,0,0,0,1,1,1,1,1,101.1,4016.2,0,False,True,False,False,True,False,True,False,False,False
5003,1,0,1,1,11,1,1,0,0,0,0,0,0,1,74.35,834.2,1,False,True,False,True,False,False,False,False,True,False
83,0,0,0,0,42,1,0,0,1,1,1,1,1,1,103.8,4327.5,0,False,True,False,True,False,False,True,False,False,False
5476,0,1,0,0,5,1,0,0,0,1,0,1,0,1,84.85,415.55,1,False,True,False,True,False,False,False,False,False,True
1334,0,1,0,0,1,0,0,0,0,0,0,0,0,1,25.2,25.2,1,True,False,False,True,False,False,False,False,True,False
3718,0,0,1,0,57,1,1,1,0,0,0,1,1,1,99.65,5497.05,0,False,True,False,True,False,False,False,False,True,False
4217,1,1,1,0,14,1,1,0,0,0,0,0,0,1,75.1,1013.35,0,False,True,False,True,False,False,False,False,True,False
4660,0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.5,31.55,1,False,False,True,True,False,False,False,False,False,True
677,0,0,0,0,2,0,0,0,0,0,0,0,1,1,34.7,62.25,1,True,False,False,True,False,False,False,False,True,False
3380,1,1,1,0,1,1,1,0,0,0,0,1,1,1,95.1,95.1,1,False,True,False,True,False,False,False,False,True,False
5740,1,0,1,1,69,0,0,1,0,1,1,0,0,0,39.1,2779.5,0,True,False,False,False,False,True,False,False,False,True
5929,1,1,1,0,62,1,1,1,1,1,0,0,0,1,89.1,5618.3,0,False,True,False,True,False,False,False,False,True,False
5409,0,1,0,0,26,1,1,0,1,0,0,1,0,1,89.15,2277.65,1,False,True,False,True,False,False,False,False,True,False
1802,1,0,1,1,7,0,0,1,1,1,0,0,0,0,38.55,280.0,0,True,False,False,False,False,True,False,False,False,True
4177,1,0,0,1,21,1,0,0,0,0,0,0,0,0,45.65,985.05,0,True,False,False,True,False,False,False,False,False,True
3294,0,0,1,1,1,1,0,0,0,0,0,0,0,1,69.1,69.1,1,False,True,False,True,False,False,False,False,False,True
630,1,1,1,1,43,1,1,0,1,1,1,1,1,1,110.75,4687.9,1,False,True,False,True,False,False,True,False,False,False
2527,0,0,0,0,9,1,1,0,0,0,0,0,1,1,83.3,803.3,1,False,True,False,True,False,False,False,False,True,False
288,1,1,0,0,8,1,0,0,1,0,0,0,0,1,74.5,606.55,1,False,True,False,True,False,False,False,False,True,False
4074,1,1,1,0,58,1,1,0,0,1,0,1,1,1,98.7,5812.6,1,False,True,False,True,False,False,False,False,True,False
2136,1,0,0,1,15,1,1,0,1,0,0,1,0,1,91.0,1430.05,0,False,True,False,True,False,False,False,False,True,False
1943,1,0,0,0,1,1,1,0,0,0,0,0,0,1,49.8,49.8,0,True,False,False,True,False,False,False,True,False,False
4792,0,1,1,0,65,1,1,0,1,1,0,1,1,1,106.25,6979.8,1,False,True,False,False,True,False,False,False,True,False
2105,0,0,0,0,3,1,1,0,0,0,0,0,0,0,75.25,242.0,1,False,True,False,True,False,False,False,False,True,False
3612,1,0,0,0,21,1,1,0,0,0,0,0,0,1,73.7,1558.7,0,False,True,False,True,False,False,False,False,True,False
5342,0,0,0,0,37,1,0,0,0,0,0,1,1,1,64.75,2345.2,1,True,False,False,True,False,False,False,False,True,False
3340,0,1,0,0,5,1,1,0,0,0,0,1,0,1,83.15,446.05,1,False,True,False,True,False,False,False,True,False,False
4167,0,0,1,0,50,1,1,0,0,1,0,1,1,0,75.7,3876.2,0,True,False,False,False,True,False,True,False,False,False
5177,1,1,1,0,36,1,1,0,0,0,0,0,1,1,84.1,3021.6,1,False,True,False,True,False,False,False,False,True,False
5931,1,1,1,0,13,1,0,0,1,1,0,1,1,1,98.0,1237.85,1,False,True,False,True,False,False,False,False,True,False
585,0,1,0,0,1,1,1,0,0,0,0,1,0,1,85.7,85.7,1,False,True,False,True,False,False,False,False,True,False
3454,0,1,1,1,29,0,0,0,1,1,0,0,0,1,35.65,1025.15,0,True,False,False,True,False,False,False,False,False,True
6798,0,0,0,0,13,1,0,0,0,0,0,0,0,1,70.15,886.7,0,False,True,False,True,False,False,False,False,False,True
877,0,0,0,1,51,0,0,1,0,1,1,1,1,0,60.15,3077.0,0,True,False,False,False,True,False,True,False,False,False
3430,1,0,0,1,53,1,0,1,1,1,0,0,1,0,95.95,5036.9,0,False,True,False,False,True,False,False,False,True,False
991,0,0,0,0,58,1,1,0,0,0,0,0,0,0,24.35,1423.85,0,False,False,True,False,False,True,False,True,False,False
4180,0,1,0,0,2,0,0,0,0,0,0,0,0,0,24.35,41.85,1,True,False,False,True,False,False,False,False,True,False
4849,1,0,0,0,41,0,0,0,0,1,0,1,1,1,51.35,2075.1,0,True,False,False,False,True,False,False,False,True,False
1402,0,0,0,1,18,0,0,0,0,0,0,0,1,1,35.0,553.0,1,True,False,False,True,False,False,False,False,True,False
5933,1,1,0,0,3,1,1,0,1,1,0,1,1,1,105.0,294.45,1,False,True,False,True,False,False,False,False,True,False
2608,1,0,1,1,7,0,0,1,0,0,1,0,0,1,34.5,279.25,1,True,False,False,True,False,False,False,False,True,False
2412,0,0,1,0,42,0,0,0,1,0,1,0,0,0,33.55,1445.3,1,True,False,False,False,True,False,False,False,False,True
6917,0,0,1,0,72,1,1,1,1,0,0,0,0,1,84.05,6052.25,0,False,True,False,False,False,True,True,False,False,False
4449,0,0,0,0,60,1,1,0,1,1,0,1,1,0,104.7,6333.8,0,False,True,False,False,False,True,False,False,True,False
5066,1,0,1,0,44,0,0,0,1,1,0,1,1,0,54.3,2390.45,0,True,False,False,False,False,True,True,False,False,False
3090,1,0,0,0,1,1,0,0,0,0,0,1,0,1,53.5,53.5,1,True,False,False,True,False,False,False,False,False,True
6012,0,0,1,1,5,1,0,0,1,0,0,0,1,1,83.6,404.2,1,False,True,False,True,False,False,False,False,True,False
5863,0,0,0,0,21,1,1,0,0,0,0,1,1,1,97.35,2119.5,1,False,True,False,True,False,False,False,False,True,False
1832,1,1,1,0,57,0,0,0,0,0,0,1,1,1,44.85,2572.95,1,True,False,False,True,False,False,False,False,True,False
2767,0,0,0,1,46,1,1,0,0,1,1,0,0,1,84.8,3958.85,0,False,True,False,True,False,False,True,False,False,False
68,0,0,1,1,50,1,0,0,0,0,0,0,0,0,20.15,930.9,0,False,False,True,False,False,True,True,False,False,False
1139,1,1,1,0,14,1,0,0,0,0,0,0,0,0,19.65,228.65,0,False,False,True,False,True,False,False,False,False,True
2318,0,0,1,1,71,1,1,1,1,1,0,1,0,0,100.5,7030.65,0,False,True,False,False,False,True,True,False,False,False
1670,1,1,0,1,1,1,0,0,0,1,0,0,0,1,50.15,50.15,1,True,False,False,True,False,False,False,False,False,True
5437,0,1,0,0,20,1,1,0,0,0,0,0,1,1,61.6,1174.35,1,True,False,False,True,False,False,False,False,False,True
4964,0,0,0,0,26,1,1,0,0,0,0,0,0,1,74.95,1834.95,1,False,True,False,True,False,False,True,False,False,False
4714,0,0,1,1,65,1,1,1,1,1,1,1,1,1,90.45,5957.9,0,True,False,False,False,False,True,False,False,False,True
834,0,1,0,0,4,1,0,0,0,0,0,1,0,1,78.85,292.8,1,False,True,False,True,False,False,False,False,True,False
2824,1,0,1,0,63,1,0,0,0,0,0,0,0,0,19.25,1237.65,0,False,False,True,False,False,True,False,False,False,True
749,0,0,0,0,63,1,0,0,0,1,1,1,0,1,90.05,5817.0,0,False,True,False,False,True,False,False,True,False,False
5686,1,1,0,0,6,1,0,1,0,0,0,1,0,1,85.15,503.6,1,False,True,False,True,False,False,True,False,False,False
103,0,1,1,0,66,0,0,0,1,1,0,1,0,0,45.55,3027.25,0,True,False,False,False,True,False,True,False,False,False
2191,0,1,0,0,1,1,0,0,0,0,0,1,1,1,91.3,91.3,1,False,True,False,True,False,False,False,False,True,False
4340,1,0,0,1,5,1,0,0,0,0,1,0,0,1,48.65,235.2,0,True,False,False,True,False,False,True,False,False,False
5257,1,1,0,0,37,1,1,0,0,1,0,1,1,1,101.1,3744.05,1,False,True,False,True,False,False,False,False,True,False
1244,0,0,0,0,15,1,0,0,0,0,0,0,0,0,19.4,289.3,1,False,False,True,True,False,False,True,False,False,False
6126,1,1,0,0,19,1,0,0,0,1,0,1,1,1,95.9,1777.9,1,False,True,False,True,False,False,False,True,False,False
5597,1,1,0,0,22,1,1,0,0,0,1,1,0,1,90.5,1910.6,1,False,True,False,True,False,False,True,False,False,False
95,0,0,0,0,12,1,1,1,0,0,0,0,0,1,78.95,927.35,1,False,True,False,True,False,False,False,False,True,False
497,0,0,1,0,70,1,0,0,0,0,0,0,0,0,19.8,1397.65,0,False,False,True,False,False,True,True,False,False,False
3153,0,0,0,0,23,1,1,1,0,0,0,0,0,0,54.4,1249.25,0,True,False,False,True,False,False,False,False,True,False
683,0,1,0,0,40,1,1,0,0,1,1,1,1,1,103.75,4188.4,0,False,True,False,False,True,False,False,True,False,False
6759,1,1,1,0,51,1,1,1,0,1,0,0,1,1,93.65,4839.15,0,False,True,False,False,True,False,True,False,False,False
4261,1,0,0,0,57,1,0,0,1,0,1,0,0,1,54.65,3134.7,0,True,False,False,False,True,False,False,False,False,True
1326,0,0,1,1,43,0,0,1,1,0,1,1,0,1,51.25,2151.6,0,True,False,False,False,True,False,True,False,False,False
2431,1,1,0,0,2,0,0,0,0,0,0,0,0,1,24.45,47.5,1,True,False,False,True,False,False,False,False,False,True
334,0,0,0,0,2,1,1,0,0,1,0,0,0,0,80.6,155.8,1,False,True,False,True,False,False,False,False,False,True
2628,0,0,0,0,1,1,0,1,1,0,1,0,0,1,83.4,83.4,0,False,True,False,True,False,False,False,False,False,True
1776,1,1,1,0,72,1,1,0,0,0,0,0,0,1,25.0,1802.55,0,False,False,True,False,False,True,True,False,False,False
6905,1,0,0,1,30,0,0,0,0,0,0,1,1,1,44.5,1307.8,0,True,False,False,True,False,False,False,False,True,False
1832,1,1,1,0,57,0,0,0,0,0,0,1,1,1,44.85,2572.95,1,True,False,False,True,False,False,False,False,True,False
6533,1,1,1,0,28,1,1,0,1,0,1,1,1,1,105.8,2998.0,0,False,True,False,True,False,False,False,False,True,False
774,1,0,1,0,33,1,0,0,0,1,0,1,1,1,95.8,3036.75,1,False,True,False,False,True,False,False,False,True,False
3897,0,0,1,1,72,1,1,1,1,1,1,1,1,1,115.5,8425.15,0,False,True,False,False,False,True,False,False,True,False
5436,0,0,0,1,1,1,0,1,0,0,1,0,0,0,54.5,54.5,0,True,False,False,True,False,False,False,False,True,False
5324,1,0,0,0,24,1,1,0,0,0,1,0,0,0,54.6,1242.25,0,True,False,False,False,True,False,True,False,False,False
211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,True,False,False,True,False,False,False,False,True,False
5035,1,0,0,0,20,1,0,0,0,0,0,1,0,0,78.8,1641.3,0,False,True,False,True,False,False,False,False,True,False
5820,1,0,1,0,60,1,0,1,0,0,0,1,0,1,59.8,3561.15,0,True,False,False,False,True,False,False,False,False,True
2966,0,1,0,0,14,0,0,0,0,0,0,1,1,1,46.35,672.7,0,True,False,False,True,False,False,False,False,True,False
1053,0,0,0,0,5,0,0,0,0,1,0,0,1,0,39.5,210.75,1,True,False,False,True,False,False,False,False,True,False
3857,1,0,0,0,5,1,0,0,0,0,0,0,0,0,20.65,93.55,0,False,False,True,True,False,False,True,False,False,False
6498,0,0,0,0,1,1,0,0,1,1,0,0,0,1,82.3,82.3,1,False,True,False,True,False,False,False,False,True,False
5728,0,0,0,0,13,1,1,0,1,1,1,0,0,0,89.4,1132.35,1,False,True,False,True,False,False,False,False,True,False
3544,1,0,1,0,31,1,1,0,1,1,0,1,0,0,93.8,3019.5,1,False,True,False,True,False,False,False,False,True,False
6979,1,0,0,1,1,0,0,0,0,0,0,0,0,0,24.2,24.2,0,True,False,False,True,False,False,False,False,False,True
5601,0,0,1,1,35,0,0,0,0,0,1,1,0,0,40.9,1383.6,0,True,False,False,False,True,False,False,False,False,True
3631,0,1,1,0,1,1,0,1,0,0,0,0,0,1,49.55,49.55,1,True,False,False,True,False,False,False,False,True,False
6632,0,0,1,0,34,1,1,1,1,0,1,0,0,0,62.65,2274.9,1,True,False,False,True,False,False,False,False,True,False
5090,1,1,1,0,7,1,1,1,1,0,0,0,1,1,94.7,673.1,1,False,True,False,True,False,False,False,True,False,False
1265,1,1,0,1,56,1,0,1,0,0,0,1,1,0,94.8,5264.3,0,False,True,False,False,True,False,False,True,False,False
1572,0,1,0,0,3,1,0,0,0,0,0,0,0,0,45.0,127.1,1,True,False,False,True,False,False,False,False,True,False
4396,1,1,0,0,1,0,0,0,0,0,0,0,0,1,25.1,25.1,1,True,False,False,True,False,False,False,False,True,False
1747,0,0,1,1,3,1,1,0,0,0,0,0,1,1,84.75,264.85,1,False,True,False,True,False,False,True,False,False,False
5187,0,1,0,0,41,1,1,0,1,1,0,1,1,1,104.4,4133.95,0,False,True,False,True,False,False,False,False,True,False
6953,0,1,0,0,13,1,1,0,0,0,0,0,1,1,82.0,1127.2,1,False,True,False,True,False,False,False,False,True,False
510,1,1,1,1,20,1,0,1,0,1,1,0,1,0,94.3,1818.3,0,False,True,False,False,True,False,False,True,False,False
139,0,1,1,0,1,1,0,0,0,0,0,0,0,1,70.45,70.45,1,False,True,False,True,False,False,False,False,False,True
1578,0,0,0,0,7,1,0,0,0,0,1,1,0,1,59.5,415.95,1,True,False,False,True,False,False,False,False,False,True
4216,1,0,0,0,72,1,1,1,1,1,1,1,1,0,92.0,6632.75,0,True,False,False,False,False,True,True,False,False,False
6369,1,1,0,0,67,1,0,1,1,0,1,1,1,1,105.05,7171.7,0,False,True,False,False,False,True,False,False,True,False
2615,0,0,0,0,72,1,1,1,1,1,1,1,1,1,91.35,6697.2,0,True,False,False,False,False,True,True,False,False,False
4472,1,0,1,1,68,1,0,1,0,1,0,0,0,0,80.35,5375.15,0,False,True,False,False,False,True,False,True,False,False
5938,1,1,1,1,34,1,1,0,1,1,1,1,1,1,108.9,3625.2,0,False,True,False,True,False,False,False,False,True,False
5014,1,1,1,0,71,0,0,0,1,1,0,1,1,1,52.3,3765.05,0,True,False,False,True,False,False,True,False,False,False
2070,0,0,0,0,49,1,1,1,1,0,0,0,0,1,59.75,2934.3,1,True,False,False,True,False,False,False,True,False,False
